username,event_date,release_id,country,organization_id,Y,D_tau_m3,D_tau_m2,D_tau_m1,D_tau_0,D_tau_1,D_tau_2,D_tau_3,D_tau_4
dubzzz,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
dubzzz,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
dubzzz,2023-04-03,97893637,france,,1,0,0,0,0,0,0,0,0
dubzzz,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
dubzzz,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
dubzzz,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-04-03,97891955,france,9333123,1,0,0,0,0,0,0,0,0
fabiencastan,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
fabiencastan,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-04-03,97888882,france,,1,0,0,0,0,0,0,0,0
jnaulet,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
jnaulet,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-04-03,97886663,france,,1,0,0,0,0,0,0,0,0
ejgallego,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
ejgallego,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-04-03,97884600,france,,1,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
WolfyGreyWolf,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-04-03,97882677,france,,1,0,0,0,0,0,0,0,0
petersphilo,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
petersphilo,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-03-30,97537347,france,70146000,1,0,0,0,0,0,0,0,0
matthieujabbour,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-04-03,97880951,france,70146000,1,0,0,0,0,0,0,0,0
matthieujabbour,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
matthieujabbour,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-04-03,97878669,france,,1,0,0,0,0,0,0,0,0
fgouteroux,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
fgouteroux,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-03-30,97503669,france,,1,0,0,0,0,0,0,0,0
tonton-pixel,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-04-03,97876598,france,,1,0,0,0,0,0,0,0,0
tonton-pixel,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
tonton-pixel,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-04-03,97875644,france,7977070,1,0,0,0,0,0,0,0,0
ofavre,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
ofavre,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-04-03,97872960,france,1203240,1,0,0,0,0,0,0,0,0
gaelsimon,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
gaelsimon,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-04-03,97872179,france,,1,0,0,0,0,0,0,0,0
mjljm,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
mjljm,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-04-03,97871767,france,9597329,1,0,0,0,0,0,0,0,0
Almouro,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Almouro,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-04-03,97871398,france,,1,0,0,0,0,0,0,0,0
Wabtey,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Wabtey,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-04-03,97869083,france,111082043,1,0,0,0,0,0,0,0,0
size-up-svc,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
size-up-svc,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-04-03,97868280,france,,1,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
EletrixtimeYT,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-04-03,97866178,france,,1,0,0,0,0,0,0,0,0
lbr38,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
lbr38,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-04-03,97866372,france,58391373,1,0,0,0,0,0,0,0,0
Athozus,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Athozus,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-04-03,97866334,france,113445198,1,0,0,0,0,0,0,0,0
rchaput,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
rchaput,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-04-03,97865155,france,,1,0,0,0,0,0,0,0,0
jabibamman,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
jabibamman,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-04-03,97864990,france,73768334,1,0,0,0,0,0,0,0,0
victorduclos,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
victorduclos,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-04-03,97863011,france,41452135,1,0,0,0,0,0,0,0,0
bizon-bot,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
bizon-bot,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-04-03,97860110,france,,1,0,0,0,0,0,0,0,0
avideau,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
avideau,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-04-03,97660284,france,66023092,1,0,0,0,0,0,0,0,0
lboucin,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
lboucin,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-04-03,97857059,france,24521375,1,0,0,0,0,0,0,0,0
Remg,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Remg,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Fox2Code,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Fox2Code,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Fox2Code,2023-03-30,97496371,france,,1,0,0,0,0,0,0,0,0
Fox2Code,2023-03-31,97619717,france,,1,0,0,0,0,0,0,0,0
Fox2Code,2023-04-03,97856734,france,,1,0,0,0,0,0,0,0,0
Fox2Code,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Fox2Code,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Fox2Code,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-04-03,93008726,france,60110287,1,0,0,0,0,0,0,0,0
csouchet,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
csouchet,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-04-03,97855686,france,109682947,1,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
JasonMendoza2008,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-04-03,97855652,france,,1,0,0,0,0,0,0,0,0
boubouleuh,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
boubouleuh,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
francois-random,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
francois-random,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
francois-random,2023-03-30,97566688,france,,1,0,0,0,0,0,0,0,0
francois-random,2023-03-31,97652109,france,,1,0,0,0,0,0,0,0,0
francois-random,2023-04-03,97854667,france,,1,0,0,0,0,0,0,0,0
francois-random,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
francois-random,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
francois-random,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-04-03,97854653,france,121808209,1,0,0,0,0,0,0,0,0
olivier3lanc,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
olivier3lanc,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-04-03,97854265,france,,1,0,0,0,0,0,0,0,0
SkyfightTV,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
SkyfightTV,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-04-03,97852691,france,74000836,1,0,0,0,0,0,0,0,0
flemzord,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
flemzord,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-04-03,97852059,france,,1,0,0,0,0,0,0,0,0
malobre,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
malobre,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
AlxisHenry,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
AlxisHenry,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
AlxisHenry,2023-03-30,97534816,france,,1,0,0,0,0,0,0,0,0
AlxisHenry,2023-03-31,97604307,france,122083428,1,0,0,0,0,0,0,0,0
AlxisHenry,2023-04-03,97851714,france,,1,0,0,0,0,0,0,0,0
AlxisHenry,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
AlxisHenry,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
AlxisHenry,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
PierrePocheron,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
PierrePocheron,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
PierrePocheron,2023-03-30,97443286,france,125378110,1,0,0,0,0,0,0,0,0
PierrePocheron,2023-03-31,97697276,france,125378110,1,0,0,0,0,0,0,0,0
PierrePocheron,2023-04-03,97851625,france,125378110,1,0,0,0,0,0,0,0,0
PierrePocheron,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
PierrePocheron,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
PierrePocheron,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-03-31,97602264,france,,1,0,0,0,0,0,0,0,0
aeporreca,2023-04-03,97850062,france,,1,0,0,0,0,0,0,0,0
aeporreca,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
aeporreca,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-03-31,97620590,france,3316637,1,0,0,0,0,0,0,0,0
abompard,2023-04-03,97849877,france,3316637,1,0,0,0,0,0,0,0,0
abompard,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
abompard,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-04-03,97849615,france,45861341,1,0,0,0,0,0,0,0,0
mnapoli,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
mnapoli,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-04-03,97848267,france,,1,0,0,0,0,0,0,0,0
AmauriC,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
AmauriC,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-03-31,97612583,france,25426903,1,0,0,0,0,0,0,0,0
Bycob,2023-04-03,97847038,france,25426903,1,0,0,0,0,0,0,0,0
Bycob,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Bycob,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-04-03,97847447,france,65351660,1,0,0,0,0,0,0,0,0
g-apparence,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
g-apparence,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-03-31,97630563,france,12154013,1,0,0,0,0,0,0,0,0
jpfox,2023-04-03,97846338,france,12154013,1,0,0,0,0,0,0,0,0
jpfox,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
jpfox,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
tkjwa,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
tkjwa,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
tkjwa,2023-03-30,97496524,france,66574264,1,0,0,0,0,0,0,0,0
tkjwa,2023-03-31,97622903,france,66574264,1,0,0,0,0,0,0,0,0
tkjwa,2023-04-03,97845210,france,66574264,1,0,0,0,0,0,0,0,0
tkjwa,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
tkjwa,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
tkjwa,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-03-31,97609961,france,,1,0,0,0,0,0,0,0,0
Lucas-C,2023-04-03,97843093,france,77238783,1,0,0,0,0,0,0,0,0
Lucas-C,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
Lucas-C,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-04-03,97842833,france,,1,0,0,0,0,0,0,0,0
vzwingma,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
vzwingma,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-04-03,97841357,france,17704295,1,0,0,0,0,0,0,0,0
cokelaer,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
cokelaer,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-03-30,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-04-03,97840652,france,55484366,1,0,0,0,0,0,0,0,0
sunix,2023-04-04,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-04-05,,france,,0,0,0,0,0,0,0,0,0
sunix,2023-04-06,,france,,0,0,0,0,0,0,0,0,0
robinmoisson,2023-03-28,,france,,0,0,0,0,0,0,0,0,0
robinmoisson,2023-03-29,,france,,0,0,0,0,0,0,0,0,0
robinmoisson,2023-03-30,97515559,france,,1,0,0,0,0,0,0,0,0
robinmoisson,2023-03-31,,france,,0,0,0,0,0,0,0,0,0
