repo,country_commits,total_commits,country_ratio,repo_url
pagopa/io.italia.it,76,81,0.9382716049382716,https://github.com/pagopa/io.italia.it
michaelgrifalconi/os-autoinst-distri-opensuse,76,81,0.9382716049382716,https://github.com/michaelgrifalconi/os-autoinst-distri-opensuse
alikon/mysqlsparkline,81,81,1.0,https://github.com/alikon/mysqlsparkline
GabbedT/ISW_AA22-23,81,81,1.0,https://github.com/GabbedT/ISW_AA22-23
Pierfrancesco95/Portfolio,81,81,1.0,https://github.com/Pierfrancesco95/Portfolio
letscampwild/letscampwild.github.io,81,81,1.0,https://github.com/letscampwild/letscampwild.github.io
cla-cif/Cherry-Powdery-Mildew-Detector,81,81,1.0,https://github.com/cla-cif/Cherry-Powdery-Mildew-Detector
eagletrt/sw-fenice-evo-steering-wheel,78,81,0.9629629629629628,https://github.com/eagletrt/sw-fenice-evo-steering-wheel
carminecoppola/SmartCity,81,81,1.0,https://github.com/carminecoppola/SmartCity
giuliobenetti/nss,81,81,1.0,https://github.com/giuliobenetti/nss
antoniogweb/MvcMyLibrary,81,81,1.0,https://github.com/antoniogweb/MvcMyLibrary
livingsilver94/confrestorer,81,81,1.0,https://github.com/livingsilver94/confrestorer
nvsibiya/alx-system_engineering-devops,81,81,1.0,https://github.com/nvsibiya/alx-system_engineering-devops
Francesco601/Operating-System-Resources,81,81,1.0,https://github.com/Francesco601/Operating-System-Resources
defstudio/laravel-tools,81,81,1.0,https://github.com/defstudio/laravel-tools
sheikhsid/contact-management,81,81,1.0,https://github.com/sheikhsid/contact-management
beeptalk-app/beeptalk-widget,80,81,0.9876543209876544,https://github.com/beeptalk-app/beeptalk-widget
Abiresa/alx-system_engineering-devops,81,81,1.0,https://github.com/Abiresa/alx-system_engineering-devops
bitpredator/cfx-server-data,78,80,0.975,https://github.com/bitpredator/cfx-server-data
lucaswarwar/lucaswarwar.github.io,80,80,1.0,https://github.com/lucaswarwar/lucaswarwar.github.io
erikgurzau/emotional-songs,78,80,0.975,https://github.com/erikgurzau/emotional-songs
devua-git/salesteer-php-sdk,80,80,1.0,https://github.com/devua-git/salesteer-php-sdk
psonnera/NSDockVPS,80,80,1.0,https://github.com/psonnera/NSDockVPS
pesa1234/mwlwifi,80,80,1.0,https://github.com/pesa1234/mwlwifi
emaballarin/ebtorch,79,80,0.9875,https://github.com/emaballarin/ebtorch
isisbem/GreenStationMonitoring,79,80,0.9875,https://github.com/isisbem/GreenStationMonitoring
4skinSkywalker/Syllogimous-v3,80,80,1.0,https://github.com/4skinSkywalker/Syllogimous-v3
EddyTheCo/Qblock-IOTA,80,80,1.0,https://github.com/EddyTheCo/Qblock-IOTA
teozec/striptease,80,80,1.0,https://github.com/teozec/striptease
alessandra-casole/alessandra-casole.github.io,80,80,1.0,https://github.com/alessandra-casole/alessandra-casole.github.io
Elius94/console-gui-tools,80,80,1.0,https://github.com/Elius94/console-gui-tools
Trusted97/whitecat,80,80,1.0,https://github.com/Trusted97/whitecat
AntonioF00/DestinationWeather.MVC,80,80,1.0,https://github.com/AntonioF00/DestinationWeather.MVC
iamgio/animated,80,80,1.0,https://github.com/iamgio/animated
DominickVale/dotfiles,80,80,1.0,https://github.com/DominickVale/dotfiles
lucabnf/lucabnf.github.io,80,80,1.0,https://github.com/lucabnf/lucabnf.github.io
misl6/python-for-android,80,80,1.0,https://github.com/misl6/python-for-android
shivahanifi/online-visual-target-detection,80,80,1.0,https://github.com/shivahanifi/online-visual-target-detection
test-organization-token/repo1,80,80,1.0,https://github.com/test-organization-token/repo1
LeleDallas/skillsfolio,72,80,0.9,https://github.com/LeleDallas/skillsfolio
simonexsala/dotfiles,80,80,1.0,https://github.com/simonexsala/dotfiles
sensorario/engine,80,80,1.0,https://github.com/sensorario/engine
joshuachp/dockrs,80,80,1.0,https://github.com/joshuachp/dockrs
pagopa/mil-idp,68,80,0.85,https://github.com/pagopa/mil-idp
KhoiUna/packj-github-action,80,80,1.0,https://github.com/KhoiUna/packj-github-action
hivemq/hivemq-mqtt-client-dotnet,73,80,0.9125,https://github.com/hivemq/hivemq-mqtt-client-dotnet
hund-studio/wp-ts-react,80,80,1.0,https://github.com/hund-studio/wp-ts-react
lucat1/tempo-server,80,80,1.0,https://github.com/lucat1/tempo-server
Fabian-Rizzi/CapaciTechKids,79,80,0.9875,https://github.com/Fabian-Rizzi/CapaciTechKids
bortoz/zmk,80,80,1.0,https://github.com/bortoz/zmk
thehowl/gno,79,80,0.9875,https://github.com/thehowl/gno
tncrazvan/catpaw-raspberrypi,80,80,1.0,https://github.com/tncrazvan/catpaw-raspberrypi
lpacher/fphd,80,80,1.0,https://github.com/lpacher/fphd
tomdu3/books-for-life,80,80,1.0,https://github.com/tomdu3/books-for-life
xanscale/LocalhostToolkit,80,80,1.0,https://github.com/xanscale/LocalhostToolkit
devgianlu/DNSHero,79,80,0.9875,https://github.com/devgianlu/DNSHero
Allan-Nava/KafkaJS-WS,73,80,0.9125,https://github.com/Allan-Nava/KafkaJS-WS
Davide-sd/sphinx_panel_screenshot,80,80,1.0,https://github.com/Davide-sd/sphinx_panel_screenshot
FlavioPatti/Benchmark_hr_detection,80,80,1.0,https://github.com/FlavioPatti/Benchmark_hr_detection
drigoni/DynamicHead,80,80,1.0,https://github.com/drigoni/DynamicHead
saydigital/l10n-italy,80,80,1.0,https://github.com/saydigital/l10n-italy
JRL-CARI-CNR-UNIBS/replanning_strategies,80,80,1.0,https://github.com/JRL-CARI-CNR-UNIBS/replanning_strategies
MirtoBusico/apisix-website,79,80,0.9875,https://github.com/MirtoBusico/apisix-website
SirMore/Data-Visualization,80,80,1.0,https://github.com/SirMore/Data-Visualization
cavallium/CavalliumDBEngine,80,80,1.0,https://github.com/cavallium/CavalliumDBEngine
openforis/collect-mobile,80,80,1.0,https://github.com/openforis/collect-mobile
dnldsht/AJ-RNN,80,80,1.0,https://github.com/dnldsht/AJ-RNN
stefanodevenuto/poc-sniffer,64,80,0.8,https://github.com/stefanodevenuto/poc-sniffer
Alessandro-Zunino/Alessandro-Zunino.github.io,80,80,1.0,https://github.com/Alessandro-Zunino/Alessandro-Zunino.github.io
thiziriamezza/Earth-Magnetic-Field,80,80,1.0,https://github.com/thiziriamezza/Earth-Magnetic-Field
opencitations/website,80,80,1.0,https://github.com/opencitations/website
antolonappan/dell,76,80,0.95,https://github.com/antolonappan/dell
linna/framework,80,80,1.0,https://github.com/linna/framework
12rambau/pytest-copie,80,80,1.0,https://github.com/12rambau/pytest-copie
dtonon/gossip,80,80,1.0,https://github.com/dtonon/gossip
eclubpolimi/eclubpolimi.it,63,80,0.7875,https://github.com/eclubpolimi/eclubpolimi.it
sangoncalves/openset_domain_adaptation,80,80,1.0,https://github.com/sangoncalves/openset_domain_adaptation
boozec/dcariotti.me,79,79,1.0,https://github.com/boozec/dcariotti.me
go-skynet/llama-cli,71,79,0.8987341772151899,https://github.com/go-skynet/llama-cli
Bianca-LM/art-criticism-ontology,79,79,1.0,https://github.com/Bianca-LM/art-criticism-ontology
ontop/ontop-website,63,79,0.7974683544303798,https://github.com/ontop/ontop-website
rexpl/laravel-acl,79,79,1.0,https://github.com/rexpl/laravel-acl
StefanoPisano/gz-folio,79,79,1.0,https://github.com/StefanoPisano/gz-folio
alaindet/learn-angular,79,79,1.0,https://github.com/alaindet/learn-angular
cybermano/MarkupGoogleTranslate,79,79,1.0,https://github.com/cybermano/MarkupGoogleTranslate
andreacioni/weeklymenu-flutter,79,79,1.0,https://github.com/andreacioni/weeklymenu-flutter
Isla-lab/Isla-lab.github.io,79,79,1.0,https://github.com/Isla-lab/Isla-lab.github.io
MattiaArsendi/Presentation_mm_1,79,79,1.0,https://github.com/MattiaArsendi/Presentation_mm_1
StefanoVe/portfolio,79,79,1.0,https://github.com/StefanoVe/portfolio
ducktors/carretto,79,79,1.0,https://github.com/ducktors/carretto
olivierfriard/some_info,79,79,1.0,https://github.com/olivierfriard/some_info
celerya-mm/syd_erp,79,79,1.0,https://github.com/celerya-mm/syd_erp
sblendorio/Minitel-ESP32,78,79,0.9873417721518988,https://github.com/sblendorio/Minitel-ESP32
Samuele1818/portfolio,78,79,0.9873417721518988,https://github.com/Samuele1818/portfolio
mitechsrl/onit-cli,78,79,0.9873417721518988,https://github.com/mitechsrl/onit-cli
mchiapello/U14F_blog_2223,79,79,1.0,https://github.com/mchiapello/U14F_blog_2223
TheMurusTeam/Adsorb,79,79,1.0,https://github.com/TheMurusTeam/Adsorb
amaljom/amaljom,79,79,1.0,https://github.com/amaljom/amaljom
mfrancisc/api,77,79,0.9746835443037974,https://github.com/mfrancisc/api
gmagnotta/examples,79,79,1.0,https://github.com/gmagnotta/examples
SDavenia/Foundations_of_HPC_2022,79,79,1.0,https://github.com/SDavenia/Foundations_of_HPC_2022
sebastianbarzaghi/sebastianbarzaghi.github.io,79,79,1.0,https://github.com/sebastianbarzaghi/sebastianbarzaghi.github.io
lucasammarini/public-health-german-cancer,70,79,0.8860759493670886,https://github.com/lucasammarini/public-health-german-cancer
DRincs-Productions/daz-assert-ABFD,75,79,0.9493670886075948,https://github.com/DRincs-Productions/daz-assert-ABFD
Danysan1/unibo-ke-matching-ontologies,75,79,0.9493670886075948,https://github.com/Danysan1/unibo-ke-matching-ontologies
datocms/plugins-sdk,75,79,0.9493670886075948,https://github.com/datocms/plugins-sdk
Francesco-Fera/mun-magazine,79,79,1.0,https://github.com/Francesco-Fera/mun-magazine
m-marini/wheellino,79,79,1.0,https://github.com/m-marini/wheellino
ivan-hc/OBS-Studio-appimage,79,79,1.0,https://github.com/ivan-hc/OBS-Studio-appimage
CippoX/swift-syntax,79,79,1.0,https://github.com/CippoX/swift-syntax
VadimMalvone/VITAMIN,73,79,0.9240506329113924,https://github.com/VadimMalvone/VITAMIN
Balastrong/github-stats,62,79,0.7848101265822784,https://github.com/Balastrong/github-stats
lonardonifabio/AIHyperNews,79,79,1.0,https://github.com/lonardonifabio/AIHyperNews
tanis2000/binocle-player,79,79,1.0,https://github.com/tanis2000/binocle-player
fguerri/Enterprise-Scale-for-AVS,74,79,0.9367088607594936,https://github.com/fguerri/Enterprise-Scale-for-AVS
Davide-sd/sympy,74,79,0.9367088607594936,https://github.com/Davide-sd/sympy
NicolaIsotta/primefaces,74,79,0.9367088607594936,https://github.com/NicolaIsotta/primefaces
MarcoIeni/cargo-semver-checks,67,79,0.8481012658227848,https://github.com/MarcoIeni/cargo-semver-checks
pagopa/github-self-hosted-runner-poc-azure,79,79,1.0,https://github.com/pagopa/github-self-hosted-runner-poc-azure
AppQuality/tryber-react,73,79,0.9240506329113924,https://github.com/AppQuality/tryber-react
gionatamassibenincasa/as-22-23,79,79,1.0,https://github.com/gionatamassibenincasa/as-22-23
Dreaming-Codes/DiscordLoom,79,79,1.0,https://github.com/Dreaming-Codes/DiscordLoom
ph04/database,79,79,1.0,https://github.com/ph04/database
sighupio/fury-getting-started,62,79,0.7848101265822784,https://github.com/sighupio/fury-getting-started
Odex64/SFR,77,79,0.9746835443037974,https://github.com/Odex64/SFR
kofikodie/isolates,62,79,0.7848101265822784,https://github.com/kofikodie/isolates
dub-em/Election-Campaign-Application-Phase2,69,79,0.8734177215189873,https://github.com/dub-em/Election-Campaign-Application-Phase2
NicoloCavalli95horses/pego-website,78,78,1.0,https://github.com/NicoloCavalli95horses/pego-website
sherpya/nerwo-contracts,78,78,1.0,https://github.com/sherpya/nerwo-contracts
mattiapettene/PX4-mini-drone,78,78,1.0,https://github.com/mattiapettene/PX4-mini-drone
simleo/workflow-run-crate,76,78,0.9743589743589745,https://github.com/simleo/workflow-run-crate
KingJamesSong/KingJamesSong.github.io,78,78,1.0,https://github.com/KingJamesSong/KingJamesSong.github.io
EliGolam/proj-html-vuejs,78,78,1.0,https://github.com/EliGolam/proj-html-vuejs
marcelofinamorvieira/saas-starter,78,78,1.0,https://github.com/marcelofinamorvieira/saas-starter
numerunix/wxBriscola,78,78,1.0,https://github.com/numerunix/wxBriscola
AntonioBL/Qt5Binaries,78,78,1.0,https://github.com/AntonioBL/Qt5Binaries
MattiaCorradini/esercizi_4_superiore,78,78,1.0,https://github.com/MattiaCorradini/esercizi_4_superiore
rhacrsse/IOT-Forensics-Android-UI-Automation-Testing,78,78,1.0,https://github.com/rhacrsse/IOT-Forensics-Android-UI-Automation-Testing
PENGYAN777/SU2,67,78,0.8589743589743589,https://github.com/PENGYAN777/SU2
Marco-DG/Alpine-Linux-Desktop-Setup,78,78,1.0,https://github.com/Marco-DG/Alpine-Linux-Desktop-Setup
pagopa/selfcare-onboarding,78,78,1.0,https://github.com/pagopa/selfcare-onboarding
temptationisla/cordova-plugin-fcm-with-dependecy-updated,78,78,1.0,https://github.com/temptationisla/cordova-plugin-fcm-with-dependecy-updated
facile-it/paraunit,78,78,1.0,https://github.com/facile-it/paraunit
chrg127/gmplayer,78,78,1.0,https://github.com/chrg127/gmplayer
jimnezra/jimnezra.github.io,78,78,1.0,https://github.com/jimnezra/jimnezra.github.io
moio/fleet,78,78,1.0,https://github.com/moio/fleet
gap-packages/francy,71,78,0.9102564102564102,https://github.com/gap-packages/francy
reFraw/Ocular-Disease-Recognition,78,78,1.0,https://github.com/reFraw/Ocular-Disease-Recognition
lorenzoleonelli/scripting-python,78,78,1.0,https://github.com/lorenzoleonelli/scripting-python
Pasqat/matarresesrl-next,78,78,1.0,https://github.com/Pasqat/matarresesrl-next
borzacchiello/bhex,78,78,1.0,https://github.com/borzacchiello/bhex
fmount/openstack-operator,78,78,1.0,https://github.com/fmount/openstack-operator
develhope/android2_team1_meteoapp,71,78,0.9102564102564102,https://github.com/develhope/android2_team1_meteoapp
MaicolAntali/clashJ,62,78,0.7948717948717948,https://github.com/MaicolAntali/clashJ
fabriziobisi/DO288-apps,78,78,1.0,https://github.com/fabriziobisi/DO288-apps
kekko7072/lms,78,78,1.0,https://github.com/kekko7072/lms
filariow/primazactl,78,78,1.0,https://github.com/filariow/primazactl
veeso/opentapo-wearos,78,78,1.0,https://github.com/veeso/opentapo-wearos
jescriu/gp-data-service-linking-simplification,78,78,1.0,https://github.com/jescriu/gp-data-service-linking-simplification
nicodidonna/statistiche_API,78,78,1.0,https://github.com/nicodidonna/statistiche_API
chemelli74/aiovodafone,60,78,0.7692307692307693,https://github.com/chemelli74/aiovodafone
nickciava98/florence_custom,78,78,1.0,https://github.com/nickciava98/florence_custom
LucaSpanedda/RITI-Room-Is-The-Instrument,78,78,1.0,https://github.com/LucaSpanedda/RITI-Room-Is-The-Instrument
LumIT-Automation/api-f5,78,78,1.0,https://github.com/LumIT-Automation/api-f5
loresuso/plugins,68,78,0.8717948717948718,https://github.com/loresuso/plugins
jakbtg/ML-exercises,78,78,1.0,https://github.com/jakbtg/ML-exercises
urbanslug/junctions,78,78,1.0,https://github.com/urbanslug/junctions
AlexPagnotta/alexpagnotta.dev,78,78,1.0,https://github.com/AlexPagnotta/alexpagnotta.dev
danielefinocchiaro/carservice,78,78,1.0,https://github.com/danielefinocchiaro/carservice
ajaygunalan/ajaygunalan.github.io,78,78,1.0,https://github.com/ajaygunalan/ajaygunalan.github.io
marcominerva/TinyHelpers,78,78,1.0,https://github.com/marcominerva/TinyHelpers
eliax1996/python-quickstart-repo,77,77,1.0,https://github.com/eliax1996/python-quickstart-repo
EdoardoLaGreca/scrtp,77,77,1.0,https://github.com/EdoardoLaGreca/scrtp
tesla-consulting/ioc-list,77,77,1.0,https://github.com/tesla-consulting/ioc-list
Arm0ny/ForumProject,77,77,1.0,https://github.com/Arm0ny/ForumProject
lorenzrossi/AMD-ComicsFaces,77,77,1.0,https://github.com/lorenzrossi/AMD-ComicsFaces
spagnuolocarmine/programmazione-distribuita,77,77,1.0,https://github.com/spagnuolocarmine/programmazione-distribuita
Zavy86/Coordinator-Engine,77,77,1.0,https://github.com/Zavy86/Coordinator-Engine
EddyTheCo/qrCode,77,77,1.0,https://github.com/EddyTheCo/qrCode
Trorker/MyTools,77,77,1.0,https://github.com/Trorker/MyTools
giovannitorsello/hotspot_system,60,77,0.7792207792207793,https://github.com/giovannitorsello/hotspot_system
sighupio/fury-kubernetes-dr,65,77,0.8441558441558441,https://github.com/sighupio/fury-kubernetes-dr
Talpx1/Appunti,77,77,1.0,https://github.com/Talpx1/Appunti
pyrogram/pyrogram,77,77,1.0,https://github.com/pyrogram/pyrogram
webarkit/WebARKitLib,77,77,1.0,https://github.com/webarkit/WebARKitLib
VaiTon/openfoodfacts-upptime,77,77,1.0,https://github.com/VaiTon/openfoodfacts-upptime
mijorus/whisper,77,77,1.0,https://github.com/mijorus/whisper
gtoffoli/commons-textanalysis,77,77,1.0,https://github.com/gtoffoli/commons-textanalysis
dipa96/dipa96.github.io,77,77,1.0,https://github.com/dipa96/dipa96.github.io
antoniopelusi/KeyHolder-desktop,77,77,1.0,https://github.com/antoniopelusi/KeyHolder-desktop
Zeegomo/rust,77,77,1.0,https://github.com/Zeegomo/rust
aesuli/COVID-19-Italia,77,77,1.0,https://github.com/aesuli/COVID-19-Italia
14wual/pycryptools,77,77,1.0,https://github.com/14wual/pycryptools
ChristianIannella/MicroKeyboard,77,77,1.0,https://github.com/ChristianIannella/MicroKeyboard
fanolug/fortuna_luca,77,77,1.0,https://github.com/fanolug/fortuna_luca
stereolabs/zed-ros2-wrapper,77,77,1.0,https://github.com/stereolabs/zed-ros2-wrapper
arturscheiner/dgb-hello-world,77,77,1.0,https://github.com/arturscheiner/dgb-hello-world
20squares/20squares.github.io,74,77,0.961038961038961,https://github.com/20squares/20squares.github.io
WalterNadalin/ParallelJacobi,77,77,1.0,https://github.com/WalterNadalin/ParallelJacobi
DawsSangio/auto_oculus_touch,77,77,1.0,https://github.com/DawsSangio/auto_oculus_touch
tommasocalo/tommasocalo.github.io,77,77,1.0,https://github.com/tommasocalo/tommasocalo.github.io
SickMarco/42CPP,77,77,1.0,https://github.com/SickMarco/42CPP
nataliakzm/School42_Cursus,77,77,1.0,https://github.com/nataliakzm/School42_Cursus
totoLab/code-ingegneria-informatica,77,77,1.0,https://github.com/totoLab/code-ingegneria-informatica
Dudo1985/WPDocGen,77,77,1.0,https://github.com/Dudo1985/WPDocGen
SalaniLeo/SalaniLeo,77,77,1.0,https://github.com/SalaniLeo/SalaniLeo
fulminati/arduino-web-inject,77,77,1.0,https://github.com/fulminati/arduino-web-inject
COISPA/RDBqc,77,77,1.0,https://github.com/COISPA/RDBqc
rosdb/liferay-portal,77,77,1.0,https://github.com/rosdb/liferay-portal
GiulioRossetti/cdlib,73,77,0.948051948051948,https://github.com/GiulioRossetti/cdlib
TrekTribe/trektribe-django,77,77,1.0,https://github.com/TrekTribe/trektribe-django
pierDipi/eventing-istio,77,77,1.0,https://github.com/pierDipi/eventing-istio
TheElixZammuto/moonlight-xbox,77,77,1.0,https://github.com/TheElixZammuto/moonlight-xbox
cyrusbehr/tensorrt-cpp-api,77,77,1.0,https://github.com/cyrusbehr/tensorrt-cpp-api
alex-sandri/prove-orali-allievi-marescialli-gdf-2023,77,77,1.0,https://github.com/alex-sandri/prove-orali-allievi-marescialli-gdf-2023
kanopo/gcd,77,77,1.0,https://github.com/kanopo/gcd
Giada-collab/considerations,77,77,1.0,https://github.com/Giada-collab/considerations
giulioturrisi/Self-Balancing-Robot,77,77,1.0,https://github.com/giulioturrisi/Self-Balancing-Robot
crispybaconsrl/devops-team__reusable-workflows,64,77,0.8311688311688312,https://github.com/crispybaconsrl/devops-team__reusable-workflows
PSogeki/Monopoli,77,77,1.0,https://github.com/PSogeki/Monopoli
opon13/Water-potability-prediction-in-python,77,77,1.0,https://github.com/opon13/Water-potability-prediction-in-python
elsoft74/richiestedomiciliari,76,76,1.0,https://github.com/elsoft74/richiestedomiciliari
immobiliare/backstage,59,76,0.7763157894736842,https://github.com/immobiliare/backstage
lavallone/NUANS,76,76,1.0,https://github.com/lavallone/NUANS
Francesco601/Francesco601,76,76,1.0,https://github.com/Francesco601/Francesco601
fluca1978/fluca1978.github.io,76,76,1.0,https://github.com/fluca1978/fluca1978.github.io
flaprimo/blockchain-developer-bootcamp-final-project,76,76,1.0,https://github.com/flaprimo/blockchain-developer-bootcamp-final-project
lucasimi/vptree-java,76,76,1.0,https://github.com/lucasimi/vptree-java
fabr1z10/monkey,76,76,1.0,https://github.com/fabr1z10/monkey
desotech-it/desotech-3-tier-app,76,76,1.0,https://github.com/desotech-it/desotech-3-tier-app
WebEngineering-Univaq/WebEngineering-Univaq.github.io,76,76,1.0,https://github.com/WebEngineering-Univaq/WebEngineering-Univaq.github.io
brucellino/vaultatho.me,68,76,0.8947368421052632,https://github.com/brucellino/vaultatho.me
unitn-sml/recourse-fare,76,76,1.0,https://github.com/unitn-sml/recourse-fare
fbovo-2/website,75,76,0.986842105263158,https://github.com/fbovo-2/website
learnusd/learnusd.github.io,76,76,1.0,https://github.com/learnusd/learnusd.github.io
tdlight-team/tdlight-docs,76,76,1.0,https://github.com/tdlight-team/tdlight-docs
Insane96/MobsPropertiesRandomness,76,76,1.0,https://github.com/Insane96/MobsPropertiesRandomness
jandom-devel/JGMP,58,76,0.7631578947368421,https://github.com/jandom-devel/JGMP
EMalagoli92/PonderNet-TensorFlow,76,76,1.0,https://github.com/EMalagoli92/PonderNet-TensorFlow
twoojoo/nicli,76,76,1.0,https://github.com/twoojoo/nicli
mimmo96/Computational-Mathematics,60,76,0.7894736842105263,https://github.com/mimmo96/Computational-Mathematics
Effect-TS/language-service,58,76,0.7631578947368421,https://github.com/Effect-TS/language-service
EndBug/pages-preview,76,76,1.0,https://github.com/EndBug/pages-preview
NextWork123/device_xiaomi-sm8250-stable,76,76,1.0,https://github.com/NextWork123/device_xiaomi-sm8250-stable
Russlewisbo/ACUTEWEBSITE,76,76,1.0,https://github.com/Russlewisbo/ACUTEWEBSITE
giotramu/postcss-config,67,76,0.881578947368421,https://github.com/giotramu/postcss-config
filoconnesso/arducraft,76,76,1.0,https://github.com/filoconnesso/arducraft
caiosweet/notifier,76,76,1.0,https://github.com/caiosweet/notifier
fmazzone/Progetto_secure_cloud,67,76,0.881578947368421,https://github.com/fmazzone/Progetto_secure_cloud
14wual/14wual.github.io,76,76,1.0,https://github.com/14wual/14wual.github.io
francBara/DataStore,74,76,0.9736842105263158,https://github.com/francBara/DataStore
ratioSolver/PlExA,76,76,1.0,https://github.com/ratioSolver/PlExA
Morgana9569/CorsoPhpTss,76,76,1.0,https://github.com/Morgana9569/CorsoPhpTss
DavideBruni/SmartGreenHouse,59,76,0.7763157894736842,https://github.com/DavideBruni/SmartGreenHouse
nitramic/monitor,76,76,1.0,https://github.com/nitramic/monitor
cdf1982/cdf1982.github.io,76,76,1.0,https://github.com/cdf1982/cdf1982.github.io
MarcoAlessandroRiggio/ninja-bot,76,76,1.0,https://github.com/MarcoAlessandroRiggio/ninja-bot
Rudeus-Greyrat-00/yace,76,76,1.0,https://github.com/Rudeus-Greyrat-00/yace
thomascristofaro/thesis-client,65,76,0.8552631578947368,https://github.com/thomascristofaro/thesis-client
ValentinoUberti/rust-studies,76,76,1.0,https://github.com/ValentinoUberti/rust-studies
AngeloDamante/particle-ViT-segmentation,69,76,0.9078947368421052,https://github.com/AngeloDamante/particle-ViT-segmentation
polito-SE2-TEAM-20/softeng2-OfficeQueueManagementSystem,64,76,0.8421052631578947,https://github.com/polito-SE2-TEAM-20/softeng2-OfficeQueueManagementSystem
PaleAlex/Choosing,76,76,1.0,https://github.com/PaleAlex/Choosing
mattdibi/NMTest,76,76,1.0,https://github.com/mattdibi/NMTest
vigna/networkx,73,76,0.9605263157894736,https://github.com/vigna/networkx
vtramo/neural-networks-experiments-from-scratch,76,76,1.0,https://github.com/vtramo/neural-networks-experiments-from-scratch
ItsVixano/android_kernel_qcom_msm8953,76,76,1.0,https://github.com/ItsVixano/android_kernel_qcom_msm8953
andreacioni/kube-workload-restarter,72,76,0.9473684210526316,https://github.com/andreacioni/kube-workload-restarter
pagopa/pn-cn,63,76,0.8289473684210527,https://github.com/pagopa/pn-cn
pagopa/pagopa-poc-micronaut,65,76,0.8552631578947368,https://github.com/pagopa/pagopa-poc-micronaut
zino-hofmann/graphql-flutter,71,76,0.9342105263157896,https://github.com/zino-hofmann/graphql-flutter
Luni-4/burn,72,76,0.9473684210526316,https://github.com/Luni-4/burn
Data-Visualization-Final-Project/covid.github.io,76,76,1.0,https://github.com/Data-Visualization-Final-Project/covid.github.io
rfantoni/personal-page,76,76,1.0,https://github.com/rfantoni/personal-page
TheBossMagnus/Thunder,76,76,1.0,https://github.com/TheBossMagnus/Thunder
spartacus04/progetto-si,62,76,0.8157894736842105,https://github.com/spartacus04/progetto-si
fes300/ts-endpoint,62,76,0.8157894736842105,https://github.com/fes300/ts-endpoint
tncrazvan/catpaw-mysql,76,76,1.0,https://github.com/tncrazvan/catpaw-mysql
Brovarone/ALL-I,76,76,1.0,https://github.com/Brovarone/ALL-I
JacopoWolf/quadtree-over-media-rs,64,75,0.8533333333333334,https://github.com/JacopoWolf/quadtree-over-media-rs
LordAssalt/AML_PAtchCore_Test,75,75,1.0,https://github.com/LordAssalt/AML_PAtchCore_Test
DuckBot-Discord/duck-hideout-manager-bot,69,75,0.92,https://github.com/DuckBot-Discord/duck-hideout-manager-bot
tavanfran/Structures_ML,75,75,1.0,https://github.com/tavanfran/Structures_ML
avalentino/PyTables,75,75,1.0,https://github.com/avalentino/PyTables
ernstc/VisualStudioSolutionSecrets,75,75,1.0,https://github.com/ernstc/VisualStudioSolutionSecrets
draedr/docker-stacks,75,75,1.0,https://github.com/draedr/docker-stacks
ZiClaud/my_portfolio_react,75,75,1.0,https://github.com/ZiClaud/my_portfolio_react
heyteacher/fantacitorio,75,75,1.0,https://github.com/heyteacher/fantacitorio
datastax/pulsar-jms,75,75,1.0,https://github.com/datastax/pulsar-jms
alipanahi/sapevi,71,75,0.9466666666666668,https://github.com/alipanahi/sapevi
bitterlox/nvim.config,75,75,1.0,https://github.com/bitterlox/nvim.config
GabbedT/RV32-Apogeo,75,75,1.0,https://github.com/GabbedT/RV32-Apogeo
filchyboy/filchyboy.github.io,75,75,1.0,https://github.com/filchyboy/filchyboy.github.io
Typing-Monkeys/provaactions,75,75,1.0,https://github.com/Typing-Monkeys/provaactions
SemioDigital/qrman,75,75,1.0,https://github.com/SemioDigital/qrman
u-siri-ous/various-acsai,75,75,1.0,https://github.com/u-siri-ous/various-acsai
marcosena/marcosena,75,75,1.0,https://github.com/marcosena/marcosena
FriendsOfREDAXO/graphql,63,75,0.84,https://github.com/FriendsOfREDAXO/graphql
francosalvucci14/Acr0nim0_Blog,75,75,1.0,https://github.com/francosalvucci14/Acr0nim0_Blog
DRincs-Productions/NQTR-toolkit,75,75,1.0,https://github.com/DRincs-Productions/NQTR-toolkit
10Andrea10/master-thesis-project,75,75,1.0,https://github.com/10Andrea10/master-thesis-project
misl6/kivy-ios,75,75,1.0,https://github.com/misl6/kivy-ios
mari-albrici/fs0123-Marianna-Albrici,75,75,1.0,https://github.com/mari-albrici/fs0123-Marianna-Albrici
Werso1990/programming-basics,75,75,1.0,https://github.com/Werso1990/programming-basics
it-landfill/Green-Ferret-IoT,75,75,1.0,https://github.com/it-landfill/Green-Ferret-IoT
fabriziocominetti/fabriziocominetti.github.io,75,75,1.0,https://github.com/fabriziocominetti/fabriziocominetti.github.io
albertus82/earthquake-bulletin,75,75,1.0,https://github.com/albertus82/earthquake-bulletin
virtualb-cloud/app_api,73,75,0.9733333333333334,https://github.com/virtualb-cloud/app_api
fabioriva/parkbot-api,75,75,1.0,https://github.com/fabioriva/parkbot-api
elixir-gettext/gettext,57,75,0.76,https://github.com/elixir-gettext/gettext
bozzelliandrea/grokking-algorithms,75,75,1.0,https://github.com/bozzelliandrea/grokking-algorithms
